rhx,rhy,rhz,rwx,rwy,rwz,rex,rey,rez,lhx,lhy,lhz,lwx,lwy,lwz,lex,ley,lez,sx,sy,sz,hx,hy,hz,timestamp,phase rh,phase lh,phase rhlh
7.778435,3.486063,1.667973,7.4945,3.549617,1.753291,7.10127,3.647685,1.953288,4.920639,3.645658,1.640349,4.832678,3.79771,1.692041,5.176502,3.720297,1.896295,6.175659,3.86073,1.975545,6.142569,1.391913,1.951151,5336116,Stroke,Stroke,Stroke
7.788999,3.487204,1.670123,7.504886,3.542807,1.755587,7.102366,3.657147,1.954401,4.893314,3.644111,1.63825,4.860145,3.838197,1.703325,5.18823,3.672803,1.90643,6.177249,3.859172,1.975371,6.144046,1.392968,1.950547,5336147,Stroke,Stroke,Stroke
7.794266,3.487436,1.671408,7.517263,3.535597,1.758285,7.099422,3.660603,1.955443,4.894282,3.644845,1.639946,4.860141,3.836097,1.703259,5.189113,3.673961,1.906402,6.179263,3.858432,1.975068,6.146932,1.396036,1.949418,5336178,Stroke,Stroke,Stroke
7.786105,3.484384,1.671476,7.5322,3.526377,1.758225,7.105756,3.667016,1.954119,4.906225,3.634597,1.639773,4.954074,3.64107,1.682322,5.190454,3.673046,1.906551,6.180487,3.857167,1.974691,6.150772,1.398083,1.948253,5336209,Stroke,Stroke,Stroke
7.720598,3.448009,1.671891,7.532799,3.511583,1.757568,7.119288,3.684593,1.953528,4.952212,3.598845,1.644364,4.990957,3.608798,1.683108,5.202021,3.663013,1.908202,6.182006,3.856818,1.974298,6.156655,1.401243,1.946764,5336241,Stroke,Stroke,Stroke
7.687453,3.412941,1.673893,7.521894,3.489501,1.759813,7.124442,3.707573,1.955257,4.981096,3.582315,1.662139,4.933948,3.790915,1.702347,5.211036,3.660472,1.909716,6.184306,3.856476,1.973819,6.164083,1.403407,1.945709,5336288,Stroke,Stroke,Stroke
7.677908,3.385364,1.675854,7.523114,3.487243,1.75981,7.113763,3.687613,1.954999,4.973463,3.560029,1.652862,5.00793,3.573601,1.686608,5.222901,3.65825,1.911111,6.185757,3.856001,1.973416,6.168516,1.406242,1.944533,5336319,Stroke,Stroke,Stroke
7.683734,3.3816,1.67564,7.553267,3.466343,1.749343,7.154176,3.728747,1.942255,4.973365,3.561983,1.651632,5.008767,3.574759,1.685855,5.226448,3.653316,1.91032,6.188262,3.856312,1.972913,6.17242,1.408092,1.943729,5336350,Stroke,Stroke,Stroke
7.726176,3.397857,1.672824,7.568659,3.501067,1.754945,7.120965,3.723738,1.945383,4.962032,3.59384,1.646579,5.003118,3.602523,1.685023,5.228065,3.650061,1.909536,6.192054,3.856049,1.972333,6.175416,1.409668,1.942986,5336381,Stroke,Stroke,Stroke
7.780662,3.451046,1.671239,7.728556,3.592474,1.71577,7.102829,3.717473,1.949484,4.929784,3.671935,1.638169,4.985766,3.666974,1.686421,5.229205,3.645399,1.910278,6.196919,3.85715,1.971645,6.178591,1.411508,1.941939,5336413,Stroke,Stroke,Stroke
7.862451,3.555334,1.667655,7.717393,3.527985,1.72297,7.153953,3.71948,1.94646,4.904243,3.735311,1.638195,4.968956,3.733136,1.686051,5.25019,3.723687,1.908058,6.199661,3.856276,1.970936,6.1805,1.412407,1.941202,5336444,Stroke,Stroke,Stroke
7.874699,3.571623,1.668304,7.717926,3.518539,1.725707,7.172295,3.719515,1.946275,4.894475,3.751878,1.638541,4.955424,3.748571,1.682428,5.243711,3.73293,1.904048,6.201533,3.855505,1.970207,6.18412,1.413362,1.940542,5336475,Stroke,Stroke,Stroke
7.884478,3.580461,1.670357,7.714917,3.50955,1.726663,7.178371,3.716473,1.945838,4.88418,3.768347,1.640415,4.95079,3.75753,1.687982,5.24103,3.710397,1.909279,6.205157,3.854547,1.969203,6.187486,1.415821,1.939533,5336522,Stroke,Stroke,Stroke
7.883265,3.573498,1.670819,7.732448,3.544158,1.727954,7.180204,3.713217,1.946431,4.88385,3.770552,1.640545,4.960946,3.746456,1.697943,5.23948,3.659403,1.919342,6.20868,3.853001,1.968355,6.189344,1.417736,1.938747,5336553,Stroke,Stroke,Stroke
7.861973,3.554851,1.671238,7.660802,3.551765,1.743401,7.173288,3.708588,1.949187,4.902575,3.762781,1.636105,4.974343,3.736609,1.693135,5.236175,3.641126,1.915226,6.209657,3.850908,1.967694,6.190845,1.420007,1.937489,5336584,Stroke,Stroke,Stroke
7.614063,3.494472,1.698078,7.661938,3.548679,1.731954,7.168056,3.712265,1.951271,4.946044,3.73752,1.593209,5.009851,3.727768,1.657002,5.221032,3.695496,1.882168,6.213305,3.847867,1.9671,6.195423,1.422982,1.936169,5336616,Stroke,Stroke,Stroke
7.733909,3.495546,1.649438,7.414233,3.49104,1.709966,7.143,3.606138,1.952507,5.182988,3.65757,1.594589,5.182055,3.661306,1.600709,5.149454,3.791788,1.828474,6.214878,3.847149,1.966586,6.199913,1.426272,1.935046,5336647,Stroke,Stroke,Stroke
7.356063,3.488946,1.689295,7.410271,3.472764,1.669127,7.135494,3.599011,1.950658,5.250903,3.659741,1.578685,5.223048,3.658099,1.643501,5.130813,3.652662,1.872148,6.21627,3.846268,1.966204,6.202145,1.427538,1.934461,5336678,Stroke,Stroke,Stroke
7.211035,3.456339,1.643278,7.215023,3.498533,1.684629,7.116834,3.605324,1.948405,5.468448,3.623457,1.582299,5.392541,3.630898,1.645521,5.141113,3.655543,1.868962,6.218906,3.846228,1.965892,6.209184,1.429454,1.933713,5336709,Stroke,Stroke,Stroke
7.093189,3.449994,1.637776,7.002421,3.497525,1.65709,7.053361,3.61965,1.944051,5.708107,3.578587,1.621976,5.827948,3.6053,1.633204,5.162965,3.656264,1.865437,6.221479,3.847247,1.965611,6.220504,1.431864,1.932511,5336756,Stroke,Stroke,Stroke
6.916016,3.442261,1.630638,6.943845,3.473647,1.668731,7.097539,3.64699,1.893142,5.809382,3.569325,1.635799,5.765653,3.572505,1.651041,5.169945,3.655434,1.865327,6.224032,3.850122,1.965198,6.227307,1.432734,1.932001,5336788,Stroke,Stroke,Stroke
6.842227,3.430493,1.631533,6.662302,3.4827,1.663702,7.087324,3.650339,1.890392,5.793201,3.550495,1.649717,5.663352,3.52616,1.667589,5.200382,3.67651,1.859367,6.228717,3.856335,1.964544,6.228338,1.432769,1.931893,5336819,Stroke,Stroke,Stroke
6.840735,3.415866,1.631819,6.852613,3.357656,1.608939,7.08356,3.646825,1.886971,5.730642,3.538726,1.654892,5.661607,3.524204,1.667752,5.203427,3.669714,1.860178,6.228961,3.86016,1.964134,6.23286,1.433069,1.931574,5336850,Stroke,Stroke,Stroke
6.883084,3.324403,1.627256,6.91891,3.375389,1.66241,7.125836,3.669878,1.879485,5.71045,3.501787,1.641231,5.672256,3.491883,1.645608,5.204727,3.668955,1.860415,6.229638,3.861984,1.963951,6.235305,1.43314,1.931406,5336881,Stroke,Stroke,Stroke
7.069509,3.198085,1.626898,7.065028,3.275067,1.657327,7.174351,3.63468,1.859543,5.716542,3.451515,1.621541,5.558435,3.493567,1.655484,5.207566,3.663295,1.856565,6.230152,3.862538,1.963814,6.238023,1.432889,1.931317,5336959,Stroke,Stroke,Stroke
7.279464,3.129613,1.615173,7.253402,3.174788,1.651874,7.202784,3.627931,1.858364,5.616171,3.441433,1.603472,5.482544,3.399387,1.655071,5.196794,3.655947,1.85662,6.230983,3.861658,1.963668,6.239372,1.433264,1.931055,5336975,Stroke,Stroke,Stroke
7.420657,3.09514,1.616212,7.327848,3.136067,1.646219,7.258062,3.484604,1.849998,5.586376,3.439586,1.596143,5.506529,3.477595,1.642684,5.161099,3.642029,1.858056,6.230988,3.860999,1.963516,6.239336,1.433248,1.931008,5336991,Stroke,Stroke,Stroke
7.477645,3.096361,1.644081,7.370007,3.140799,1.676154,7.229608,3.599912,1.907159,5.426239,3.45121,1.555259,5.436745,3.382893,1.656139,5.12993,3.626012,1.85705,6.231211,3.861411,1.963348,6.237831,1.434269,1.930968,5337006,Stroke,Stroke,Stroke
7.465101,3.093622,1.651823,7.377801,3.132356,1.688542,7.25084,3.574216,1.910293,5.452477,3.41982,1.577637,5.382272,3.41381,1.579742,5.106759,3.617987,1.85618,6.231529,3.86057,1.963245,6.238129,1.434273,1.930925,5337038,Stroke,Stroke,Stroke
7.38546,3.079038,1.660218,7.370612,3.125894,1.687859,7.29952,3.536333,1.899212,5.48274,3.387757,1.587997,5.498421,3.387748,1.659397,5.096485,3.610271,1.853984,6.232507,3.858137,1.963089,6.238126,1.434398,1.930749,5337116,Stroke,Stroke,Stroke
7.275174,3.058099,1.655786,7.277841,3.056111,1.623896,7.30529,3.527658,1.895211,5.576801,3.333473,1.611072,5.527633,3.280745,1.665682,5.097043,3.601326,1.851501,6.232798,3.857574,1.962993,6.244233,1.435243,1.930265,5337116,Stroke,Stroke,Stroke
7.093764,3.060174,1.652879,7.102247,3.127723,1.703724,7.322902,3.546406,1.896848,5.696512,3.279033,1.608102,5.607731,3.26356,1.666851,5.113713,3.587216,1.845447,6.237598,3.862788,1.962664,6.245577,1.435135,1.930273,5337147,Stroke,Stroke,Stroke
6.976529,3.077944,1.64143,7.051429,3.062119,1.691651,7.297249,3.546882,1.8766,5.656248,3.371416,1.662111,5.708176,3.29186,1.676769,5.117312,3.58301,1.844667,6.238162,3.863965,1.962511,6.245814,1.435172,1.930287,5337178,Stroke,Stroke,Stroke
6.931145,3.117838,1.655514,6.909047,3.069774,1.690842,7.279637,3.54365,1.867817,6.765683,3.084589,1.603731,6.13882,3.238877,1.657367,5.125834,3.576012,1.843174,6.237217,3.867573,1.962045,6.248744,1.434876,1.930201,5337209,Stroke,Stroke,Stroke
6.886285,3.095246,1.597104,6.84434,3.182536,1.680139,7.269121,3.547543,1.862919,6.783978,3.078004,1.59552,6.144433,3.234731,1.654849,5.133333,3.569764,1.841245,6.2373,3.872232,1.961565,6.251148,1.434985,1.930106,5337241,Stroke,Stroke,Stroke
6.913581,3.097224,1.597131,7.030072,3.184735,1.666341,7.270334,3.556711,1.862514,6.458488,3.184464,1.626104,6.020599,3.224255,1.628246,5.135487,3.567096,1.839881,6.238725,3.873077,1.961455,6.255319,1.434895,1.929809,5337288,Stroke,Stroke,Stroke
7.173598,3.133574,1.604734,7.171453,3.199116,1.660131,7.269429,3.556664,1.862624,5.903956,3.108576,1.505529,5.711893,3.223125,1.585167,5.135701,3.566773,1.838102,6.242309,3.874978,1.961252,6.255529,1.434711,1.929864,5337319,Stroke,Stroke,Stroke
7.412132,3.167947,1.614377,7.310373,3.207305,1.650081,7.279881,3.552307,1.864709,5.62592,3.241467,1.578436,5.488497,3.291176,1.631923,5.131135,3.561904,1.827537,6.245404,3.874006,1.961073,6.256077,1.434967,1.9299,5337350,Stroke,Stroke,Stroke
7.534384,3.197323,1.617043,7.520023,3.225475,1.638224,7.288064,3.565749,1.889181,5.357667,3.27766,1.574051,5.347128,3.263643,1.546582,5.120619,3.560283,1.82423,6.2479,3.869531,1.960756,6.256641,1.434889,1.92994,5337428,Stroke,Stroke,Stroke
7.569575,3.210036,1.6214,7.505357,3.316537,1.692105,7.311054,3.53223,1.90013,5.316154,3.287588,1.569443,5.280143,3.277838,1.541363,5.095554,3.557967,1.82102,6.250113,3.866948,1.960328,6.257969,1.434932,1.929848,5337428,Stroke,Stroke,Stroke
7.565976,3.212598,1.625607,7.509452,3.217455,1.641039,7.320307,3.529212,1.902372,5.303841,3.300891,1.570836,5.279268,3.331048,1.597912,5.091388,3.561617,1.818951,6.254351,3.863009,1.959661,6.261934,1.435376,1.929469,5337444,Stroke,Stroke,Stroke
7.458558,3.200513,1.630842,7.359974,3.302203,1.692429,7.325765,3.532429,1.903515,5.325362,3.319053,1.565369,5.473091,3.397381,1.582824,5.092338,3.561531,1.818815,6.259173,3.860748,1.958815,6.266929,1.434797,1.929084,5337475,Stroke,Stroke,Stroke
7.215561,3.181112,1.614408,7.202965,3.217607,1.630142,7.317822,3.62927,1.903092,5.541013,3.423726,1.588371,5.539952,3.437362,1.599562,5.106711,3.564439,1.81805,6.26758,3.855254,1.957505,6.275065,1.435152,1.92809,5337506,Stroke,Stroke,Stroke
7.016466,3.225765,1.59827,6.996799,3.286779,1.620491,7.313994,3.620049,1.844826,5.666053,3.475336,1.570044,5.631546,3.493634,1.605621,5.081332,3.565487,1.825831,6.273691,3.854663,1.956072,6.281065,1.435992,1.927399,5337538,Stroke,Stroke,Stroke
6.880343,3.445263,1.600554,6.864469,3.552199,1.643107,7.304293,3.640408,1.843195,5.688426,3.546271,1.570545,5.591911,3.655184,1.640306,5.115825,3.574762,1.832303,6.279701,3.85521,1.954487,6.286994,1.435112,1.927004,5337584,Stroke,Stroke,Stroke
6.837936,3.697963,1.606431,6.745005,3.72063,1.605307,7.321966,3.805575,1.829469,5.650263,3.714324,1.611587,5.613236,3.702408,1.626801,5.146504,3.552199,1.832593,6.286592,3.852363,1.952929,6.289492,1.434598,1.926748,5337616,Stroke,Stroke,Stroke
6.819116,3.811579,1.571036,6.748987,3.726011,1.604834,7.319099,3.8116,1.827053,5.657702,3.736591,1.611865,5.62005,3.776597,1.641809,5.158571,3.547753,1.830167,6.29534,3.84948,1.951105,6.29274,1.433352,1.926674,5337647,Stroke,Stroke,Stroke
6.81958,3.809292,1.569869,6.896696,3.831789,1.549558,7.310519,3.815921,1.824565,5.691268,3.781534,1.600771,5.617616,3.779316,1.642707,5.16833,3.541646,1.831873,6.302629,3.846835,1.949419,6.295202,1.432824,1.926357,5337678,Stroke,Stroke,Stroke
6.864696,3.67855,1.610827,6.714716,3.68864,1.614207,7.32589,3.813027,1.823015,5.688657,3.776715,1.601479,5.622844,3.825081,1.647245,5.171528,3.541359,1.833442,6.310504,3.844455,1.947358,6.298735,1.432112,1.926092,5337709,Stroke,Stroke,Stroke
6.856531,3.522236,1.597422,6.758482,3.606665,1.621358,7.282416,3.735227,1.831682,5.755721,3.715517,1.601678,5.950549,3.685643,1.596748,5.177903,3.547366,1.835328,6.319375,3.840031,1.944739,6.302973,1.432657,1.925628,5337741,Stroke,Stroke,Stroke
6.874937,3.393558,1.605811,6.89141,3.423779,1.645325,7.289438,3.699514,1.837201,6.172465,3.668892,1.51818,5.924085,3.638216,1.594572,5.178944,3.546191,1.837767,6.328636,3.846761,1.9412,6.305391,1.433457,1.924868,5337788,Stroke,Stroke,Stroke
6.897796,3.322329,1.605472,6.906167,3.41022,1.648682,7.292397,3.691864,1.841223,5.907312,3.549635,1.612265,5.927063,3.572707,1.607036,5.182096,3.544729,1.838581,6.3375,3.854286,1.937206,6.308547,1.435466,1.923308,5337819,Stroke,Stroke,Stroke
6.935225,3.309359,1.603467,6.948506,3.361408,1.634873,7.315482,3.660156,1.843172,6.026404,3.579659,1.592436,5.76167,3.599139,1.662495,5.180834,3.542078,1.841991,6.345827,3.857043,1.933745,6.313826,1.431626,1.920995,5337881,Stroke,Stroke,Stroke
6.990741,3.343082,1.599663,7.156891,3.396397,1.574793,7.343712,3.637826,1.848612,6.037222,3.521383,1.607506,5.676929,3.361174,1.639337,5.185548,3.539461,1.84134,6.353618,3.855453,1.931022,6.319471,1.431738,1.918567,5337897,Stroke,Stroke,Stroke
7.041325,3.375729,1.601668,7.104573,3.420274,1.654666,7.351297,3.59404,1.875424,5.930188,3.451734,1.611435,5.684519,3.355218,1.637402,5.23795,3.543497,1.829201,6.361793,3.862657,1.927557,6.328935,1.430992,1.917286,5337913,Stroke,Stroke,Stroke
7.121041,3.338181,1.614303,7.15849,3.378171,1.65388,7.354897,3.587907,1.875467,5.912239,3.396075,1.61362,5.691194,3.321847,1.636395,5.244838,3.541516,1.826756,6.373393,3.871546,1.92439,6.331178,1.433734,1.915151,5337944,Stroke,Stroke,Stroke
7.255412,2.98826,1.606255,7.269548,3.011336,1.641404,7.397934,3.6136,1.885657,5.922956,3.02019,1.573029,5.733475,3.14028,1.648543,5.261909,3.529458,1.823899,6.406529,3.873615,1.91682,6.353498,1.437392,1.905221,5338100,Stroke,Stroke,Stroke
7.318115,2.943223,1.596753,7.289436,3.010159,1.642767,7.425355,3.59138,1.87028,5.892959,3.051119,1.582517,5.782611,3.086498,1.61336,5.282233,3.531818,1.819633,6.413396,3.87662,1.914064,6.360266,1.439332,1.901557,5338116,Stroke,Stroke,Stroke
7.397859,2.936886,1.587236,7.346846,3.028049,1.650654,7.436496,3.555503,1.85187,5.919918,3.058547,1.581978,5.779902,3.106436,1.620785,5.30879,3.530446,1.813549,6.422195,3.880755,1.910791,6.369234,1.439468,1.898901,5338131,Stroke,Stroke,Stroke
7.490173,2.95439,1.582926,7.389103,3.050887,1.655484,7.447727,3.567884,1.846732,5.92583,3.077783,1.580099,5.885729,3.107855,1.579138,5.32498,3.531556,1.805907,6.431906,3.885531,1.907368,6.376869,1.437981,1.896056,5338147,Stroke,Stroke,Stroke
7.535334,2.96804,1.583424,7.493335,3.067406,1.638537,7.454334,3.569438,1.841677,5.916659,3.106619,1.5734,5.692322,3.17217,1.611796,5.33946,3.537364,1.800876,6.445171,3.888316,1.904033,6.388926,1.439455,1.89267,5338178,Stroke,Stroke,Stroke
7.572507,2.990421,1.584521,7.529314,3.079927,1.632425,7.473319,3.544275,1.832364,5.876259,3.142789,1.561597,5.782218,3.148644,1.541039,5.349539,3.533144,1.799544,6.443047,3.886871,1.900501,6.39578,1.436142,1.89047,5338209,Stroke,Stroke,Stroke
7.581267,3.030095,1.587361,7.543226,3.002557,1.599575,7.512971,3.506847,1.788925,5.815647,3.210599,1.553345,5.747046,3.261779,1.588135,5.365935,3.546109,1.79543,6.480941,3.889876,1.897344,6.41199,1.437765,1.886065,5338241,Stroke,Stroke,Stroke
7.54798,3.067256,1.585457,7.515111,3.132269,1.64058,7.522558,3.608811,1.851217,5.826882,3.255675,1.546756,5.860206,3.318652,1.539926,5.388797,3.557622,1.792393,6.494633,3.891186,1.893852,6.423524,1.438665,1.881337,5338288,Stroke,Stroke,Stroke
7.394574,3.125684,1.594344,7.418626,3.230522,1.645211,7.512444,3.63945,1.857639,5.948873,3.34024,1.542843,5.875837,3.348874,1.559424,5.398775,3.561648,1.792185,6.499561,3.886974,1.890544,6.43945,1.436614,1.877563,5338319,Stroke,Stroke,Stroke
7.273571,3.1735,1.594142,7.319983,3.270099,1.644969,7.501233,3.647334,1.857476,6.122257,3.363716,1.5473,6.127741,3.343183,1.550741,5.398157,3.561482,1.792215,6.517977,3.898849,1.885886,6.451896,1.445556,1.872365,5338350,Stroke,Stroke,Stroke
7.177599,3.230587,1.586145,7.147813,3.323143,1.581767,7.48197,3.64874,1.852301,6.209274,3.354653,1.549773,6.189891,3.345685,1.554376,5.478562,3.570219,1.785281,6.527102,3.918106,1.880773,6.465269,1.451484,1.867617,5338381,Stroke,Stroke,Stroke
7.140411,3.261189,1.580924,7.097988,3.349601,1.574827,7.449038,3.659328,1.844406,6.270654,3.360662,1.549032,6.22301,3.348138,1.560978,5.52013,3.569869,1.782399,6.539275,3.927672,1.876946,6.47286,1.454719,1.864533,5338413,Stroke,Stroke,Stroke
7.198184,3.29663,1.540417,7.262304,3.375416,1.602063,7.47512,3.636908,1.820689,6.310875,3.375641,1.539252,6.225964,3.38816,1.564273,5.5198,3.56234,1.776828,6.567934,3.94388,1.866774,6.518236,1.46962,1.853617,5338553,Stroke,Stroke,Stroke
7.273362,3.343666,1.564746,7.314777,3.397638,1.610024,7.503489,3.643565,1.830351,6.236882,3.417849,1.531413,6.147521,3.402497,1.548391,5.447614,3.564474,1.781654,6.574767,3.938217,1.864373,6.528933,1.469051,1.850692,5338569,Stroke,Stroke,Stroke
7.314389,3.357583,1.560917,7.397216,3.413813,1.609307,7.737968,3.645143,1.822401,6.184926,3.444285,1.530897,6.11844,3.408778,1.546257,5.413702,3.565818,1.782438,6.586382,3.932436,1.861859,6.538881,1.471351,1.8473,5338584,Stroke,Stroke,Stroke
7.321351,3.370103,1.556226,7.405867,3.426481,1.60742,7.736467,3.647016,1.821693,6.179481,3.452952,1.529362,5.93516,3.483425,1.598124,5.401281,3.562282,1.783164,6.595643,3.932795,1.859441,6.55966,1.476989,1.84426,5338616,Stroke,Stroke,Stroke
6.093517,3.424429,1.508747,6.451145,3.46438,1.564728,7.524029,3.584234,1.746689,6.897956,3.367487,1.553133,6.565406,3.425687,1.568688,5.568587,3.599087,1.766755,6.65503,3.860438,1.848925,6.632766,1.489458,1.828894,5338819,Stroke,Stroke,Stroke
6.102681,3.4184,1.509892,6.456615,3.464064,1.566624,7.518416,3.601057,1.750838,6.988859,3.338901,1.543011,6.573408,3.421915,1.568054,5.581464,3.605548,1.766754,6.66528,3.914426,1.842517,6.654903,1.492528,1.824758,5338819,Stroke,Stroke,Stroke
7.196524,3.30697,1.53015,6.428052,3.466453,1.566236,7.517581,3.593874,1.74357,7.123784,3.298012,1.528298,6.686887,3.388524,1.594459,5.593489,3.608613,1.766737,6.669249,3.925515,1.840665,6.662854,1.495855,1.821681,5338850,Stroke,Stroke,Stroke
7.213784,3.302692,1.524947,6.402029,3.455364,1.563179,7.554368,3.494397,1.724214,6.972046,3.300287,1.567945,6.693264,3.391567,1.595651,5.604357,3.61223,1.769087,6.674523,3.93964,1.838635,6.666805,1.499358,1.818832,5338881,Stroke,Stroke,Stroke
7.222572,3.304374,1.520345,7.28652,3.367139,1.558283,7.614881,3.689433,1.767108,7.298184,3.211911,1.513996,6.70572,3.379413,1.594342,5.617177,3.613213,1.767102,6.676254,3.940403,1.837873,6.669251,1.503142,1.816226,5338913,Stroke,Stroke,Stroke
7.215348,3.322524,1.514545,6.609478,3.532528,1.604412,7.705204,3.700739,1.778461,7.204312,3.302437,1.50808,6.701357,3.376344,1.587232,5.622788,3.614063,1.762413,6.687106,3.954589,1.835293,6.687432,1.518655,1.809634,5339022,Stroke,Stroke,Stroke
7.177363,3.309485,1.498504,6.589797,3.520568,1.602319,7.706738,3.685328,1.770511,6.405867,3.431938,1.491097,6.26601,3.467638,1.549199,5.639299,3.614878,1.755821,6.693156,3.959963,1.834185,6.691749,1.520335,1.808047,5339022,Stroke,Stroke,Stroke
7.162545,3.299858,1.496422,7.259582,3.403834,1.565894,7.699847,3.683784,1.76566,6.500716,3.411757,1.453673,6.360875,3.447453,1.511769,5.639502,3.614952,1.755607,6.69329,3.955723,1.833483,6.692012,1.523256,1.805888,5339053,Stroke,Stroke,Stroke
7.150325,3.29419,1.49635,7.195852,3.376365,1.545433,7.699723,3.685466,1.762012,6.336252,3.408231,1.495408,6.206101,3.470391,1.555325,5.639499,3.614373,1.75568,6.724085,3.97146,1.831871,6.689426,1.529691,1.802201,5339084,Stroke,Retraction,Stroke
7.133829,3.296217,1.500534,7.061463,3.315655,1.51724,7.699545,3.685187,1.761469,6.332165,3.407944,1.495099,6.203022,3.470639,1.55564,5.64847,3.647881,1.761301,6.704883,3.966524,1.83122,6.68624,1.537957,1.797947,5339116,Stroke,Retraction,Stroke
7.113557,3.311649,1.506003,7.058203,3.316582,1.516696,7.70373,3.684478,1.760196,6.388716,3.356538,1.441024,6.260325,3.424006,1.507113,5.644854,3.638737,1.761438,6.708443,3.962772,1.830792,6.691,1.543027,1.794841,5339147,Retraction,Retraction,Retraction
7.099608,3.343808,1.513726,7.078405,3.387444,1.526799,7.465646,3.843596,1.786619,6.394453,3.378041,1.441599,6.265587,3.445458,1.507838,5.6347,3.625919,1.761682,6.723186,3.969545,1.829767,6.698587,1.555971,1.790706,5339178,Retraction,Retraction,Retraction
7.059565,3.516663,1.513626,7.029849,3.382053,1.514701,7.628352,3.752044,1.763087,6.767037,3.575694,1.52359,6.331436,3.613509,1.516263,5.621791,3.612688,1.763923,6.722459,3.967547,1.829134,6.712434,1.563721,1.787759,5339209,Retraction,Retraction,Retraction
7.074848,3.666554,1.526089,7.037181,3.695603,1.521977,7.613574,3.699691,1.724125,7.015135,3.628029,1.516915,6.336429,3.744153,1.530039,5.589005,3.596804,1.771012,6.729786,3.935929,1.828361,6.728527,1.568842,1.784655,5339256,Retraction,Retraction,Retraction
7.067161,3.752017,1.541136,7.143966,3.472973,1.60651,7.776606,3.633577,1.802392,7.010664,3.85776,1.542122,6.474919,3.869757,1.560157,5.583719,3.593179,1.773864,6.731642,3.926772,1.828102,6.747261,1.570113,1.782479,5339288,Retraction,Retraction,Retraction
6.780723,4.29766,1.537443,6.861032,3.978326,1.595458,7.749939,3.61732,1.804071,6.966349,3.996032,1.547035,6.492189,3.939045,1.573412,5.583598,3.589815,1.779228,6.734898,3.906787,1.827957,6.758829,1.569382,1.779946,5339319,Retraction,Retraction,Retraction
6.856415,4.331477,1.54713,6.89489,4.067446,1.596949,7.737306,3.622124,1.806799,6.998831,4.100285,1.566987,6.599751,4.099723,1.590636,5.645069,3.610348,1.773867,6.736581,3.898049,1.82807,6.768198,1.568009,1.777682,5339350,Retraction,Retraction,Retraction
6.742445,4.455727,1.561962,7.125841,4.15862,1.60633,7.73869,3.632006,1.808711,6.945753,4.417239,1.561415,6.673631,4.274081,1.582028,5.720941,3.675208,1.745472,6.736773,3.894672,1.828278,6.781664,1.57195,1.774764,5339381,Retraction,Retraction,Retraction
6.768335,4.497886,1.566869,7.150114,4.235988,1.619418,7.740893,3.647703,1.809656,6.866222,4.502273,1.574628,6.620576,4.335187,1.600628,5.736544,3.638915,1.769512,6.73933,3.894176,1.82836,6.787227,1.573079,1.77313,5339413,Retraction,Retraction,Retraction
6.922235,4.65666,1.583564,7.199355,4.467697,1.624542,7.710611,3.675118,1.810309,6.787844,4.458195,1.564805,6.600148,4.464912,1.617673,5.756945,3.643239,1.770152,6.740588,3.894301,1.82825,6.792898,1.572484,1.771814,5339444,Retraction,Retraction,Retraction
6.904243,4.72907,1.59173,7.189548,4.505297,1.629237,7.681245,3.682775,1.807205,6.510842,4.733557,1.581668,6.61663,4.526129,1.626802,5.786194,3.648644,1.76816,6.740801,3.894499,1.82789,6.806099,1.570636,1.77084,5339475,Retraction,Retraction,Retraction
6.872067,4.794702,1.601452,7.132159,4.67024,1.631116,7.65013,3.706038,1.802758,6.722769,4.894921,1.609892,6.630293,4.604818,1.632186,5.839641,3.657403,1.763141,6.742372,3.89724,1.82731,6.807206,1.569009,1.770206,5339506,Retraction,Retraction,Retraction
6.869846,4.824202,1.605646,7.130795,4.68425,1.632065,7.630528,3.695541,1.79976,6.499669,4.681525,1.579672,6.630108,4.639428,1.638441,5.853259,3.658123,1.76159,6.743076,3.896873,1.826975,6.813752,1.567878,1.769157,5339553,Retraction,Retraction,Rest
6.846611,4.84354,1.605159,7.111553,4.707793,1.630851,7.619575,3.698016,1.797989,6.572642,4.725816,1.567924,6.689567,4.736855,1.628365,5.911831,3.748991,1.748807,6.743071,3.897978,1.826438,6.813437,1.565635,1.768839,5339584,Rest,Rest,Rest
6.844166,4.843366,1.606245,7.111453,4.707218,1.63085,7.613692,3.702909,1.797733,6.826964,4.924865,1.602083,6.539643,4.717188,1.622329,5.897485,3.707364,1.753627,6.74594,3.903198,1.82587,6.809551,1.567255,1.767725,5339616,Rest,Rest,Rest
6.783991,4.857237,1.605363,7.003783,4.656523,1.631062,7.615027,3.70259,1.797338,6.851826,4.907849,1.611057,6.610357,4.696193,1.620001,5.890837,3.704792,1.754453,6.747194,3.903912,1.825531,6.809539,1.566668,1.76764,5339647,Rest,Rest,Rest
6.869125,4.858159,1.597977,7.079226,4.647085,1.623592,7.619726,3.708725,1.796811,6.849194,4.888572,1.603141,6.60705,4.689153,1.619508,5.887347,3.701427,1.755058,6.748775,3.906427,1.824975,6.807425,1.566066,1.767562,5339678,Rest,Rest,Rest
6.988542,4.995993,1.587332,6.879016,4.712764,1.610032,7.599179,3.787395,1.763722,6.842762,4.88273,1.599177,6.603877,4.685146,1.618142,5.885154,3.701338,1.755159,6.75719,3.908107,1.824486,6.805151,1.564615,1.767684,5339709,Rest,Rest,Rest
