rhx,rhy,rhz,rwx,rwy,rwz,rex,rey,rez,lhx,lhy,lhz,lwx,lwy,lwz,lex,ley,lez,sx,sy,sz,hx,hy,hz,timestamp,phase rh,phase lh,phase rhlh
5.850564,6.507728,1.819531,6.045627,6.494064,1.861782,6.182367,5.880349,2.033601,4.550056,6.752284,1.814427,4.480144,6.524424,1.865614,4.27041,5.840844,2.02887,5.247437,5.47049,2.0592,5.251161,3.497215,2.105369,4004984,Rest,Rest,Rest
5.849779,6.508854,1.81857,6.044849,6.495189,1.860824,6.182595,5.880423,2.033552,4.537126,6.76771,1.8177,4.470529,6.535393,1.868131,4.270739,5.838443,2.02912,5.246722,5.470458,2.059225,5.250286,3.497558,2.105277,4005015,Rest,Rest,Rest
5.850121,6.511054,1.818259,6.045199,6.497389,1.860514,6.181643,5.882905,2.032871,4.551799,6.741714,1.816454,4.481531,6.51584,1.867194,4.270728,5.838214,2.02911,5.24879,5.470781,2.059057,5.25026,3.497651,2.105273,4005046,Rest,Rest,Rest
5.850438,6.511189,1.818368,6.045524,6.497524,1.860625,6.180931,5.882457,2.032791,4.552442,6.739371,1.816253,4.482015,6.513938,1.867034,4.270735,5.837637,2.029073,5.250171,5.470819,2.059338,5.250206,3.497589,2.105242,4005077,Rest,Rest,Rest
5.851143,6.510777,1.818471,6.046237,6.49711,1.860729,6.184161,5.884586,2.032299,4.553027,6.737383,1.816621,4.482492,6.512435,1.867286,4.270887,5.837589,2.028976,5.247632,5.471568,2.059357,5.251836,3.49871,2.105428,4005109,Rest,Rest,Rest
5.851136,6.510887,1.81825,6.04624,6.497221,1.86051,6.184236,5.884924,2.032055,4.566044,6.765576,1.801936,4.492288,6.533507,1.856235,4.271018,5.837299,2.028828,5.247096,5.471458,2.059272,5.250474,3.497647,2.105464,4005140,Rest,Rest,Rest
5.854858,6.513649,1.818404,6.049973,6.499981,1.860666,6.180528,5.886523,2.030823,4.56858,6.764661,1.802444,4.494279,6.532698,1.856581,4.271377,5.836809,2.028687,5.247034,5.470267,2.059144,5.25466,3.495604,2.10782,4005171,Rest,Rest,Rest
5.853365,6.514217,1.817883,6.048491,6.500548,1.860148,6.179858,5.88616,2.030546,4.58276,6.759617,1.798759,4.504431,6.527973,1.853867,4.269446,5.833039,2.028887,5.245591,5.470623,2.059162,5.253759,3.495133,2.107856,4005218,Rest,Rest,Rest
5.852262,6.516343,1.817266,6.047399,6.502674,1.859533,6.179248,5.885674,2.030343,4.580676,6.754217,1.800434,4.502923,6.523341,1.85511,4.269666,5.830714,2.028836,5.245545,5.470295,2.059001,5.256239,3.493478,2.109857,4005234,Rest,Rest,Rest
5.791059,6.49756,1.807017,5.986223,6.483889,1.849291,6.179339,5.879114,2.029661,4.565485,6.755647,1.806915,4.490853,6.522248,1.859929,4.266955,5.822052,2.028665,5.244682,5.468865,2.058553,5.247447,3.487423,2.112002,4005437,Rest,Rest,Rest
5.808442,6.504166,1.809344,6.003614,6.490495,1.85162,6.179804,5.878333,2.02936,4.562501,6.753642,1.807699,4.488482,6.520505,1.860408,4.266423,5.821095,2.02823,5.24377,5.469246,2.058467,5.243734,3.485868,2.112636,4005437,Rest,Rest,Rest
5.819134,6.361374,1.836092,6.014315,6.347702,1.878369,6.179173,5.878185,2.028345,4.559494,6.752029,1.810843,4.48638,6.519346,1.862602,4.267036,5.821296,2.027575,5.242922,5.469533,2.058377,5.240516,3.484331,2.113781,4005452,Rest,Rest,Rest
5.8353,6.530097,1.810034,6.030466,6.516426,1.852308,6.179918,5.87709,2.028208,4.413496,6.584562,1.849544,4.376812,6.393075,1.891574,4.266757,5.818614,2.027361,5.242286,5.468739,2.058378,5.241765,3.477591,2.117926,4005468,Rest,Rest,Rest
5.883048,6.376538,1.835734,6.078202,6.362868,1.878005,6.180143,5.876913,2.028136,4.423535,6.581677,1.848673,4.384228,6.390941,1.890745,4.266307,5.81873,2.026658,5.242392,5.46925,2.058328,5.238488,3.476,2.119674,4005499,Rest,Rest,Rest
5.875672,6.533868,1.817032,6.070838,6.520197,1.859306,6.193032,5.85424,2.031646,4.584523,6.744042,1.799327,4.504938,6.512155,1.853671,4.266183,5.816492,2.026398,5.242368,5.469118,2.058353,5.242677,3.469219,2.123865,4005546,Rest,Rest,Rest
5.869552,6.534435,1.816228,6.064729,6.520762,1.858504,6.189538,5.857423,2.030306,4.580999,6.754148,1.798838,4.502506,6.520066,1.852974,4.267027,5.81782,2.02508,5.240869,5.469963,2.058183,5.245588,3.470192,2.126231,4005577,Rest,Rest,Rest
5.866716,6.533721,1.815561,6.061904,6.520049,1.857839,6.195028,5.854507,2.031209,4.574558,6.766104,1.79767,4.49832,6.529327,1.851789,4.269604,5.818996,2.023845,5.239789,5.471699,2.057914,5.242952,3.468403,2.128126,4005609,Rest,Rest,Rest
5.862497,6.532874,1.814475,6.057678,6.519201,1.856752,6.19433,5.854603,2.030913,4.462402,6.578623,1.845408,4.414643,6.389035,1.887339,4.271369,5.820272,2.022829,5.240092,5.471833,2.057875,5.240158,3.465721,2.129414,4005640,Rest,Rest,Rest
5.861324,6.532484,1.81422,6.056519,6.51881,1.8565,6.192029,5.856774,2.0301,4.591242,6.796322,1.788777,4.511193,6.551641,1.844854,4.271046,5.817599,2.02278,5.238182,5.471647,2.057923,5.244122,3.466049,2.132756,4005671,Rest,Rest,Rest
5.862582,6.530993,1.814753,6.057787,6.517319,1.857035,6.186335,5.862741,2.028549,4.577907,6.76205,1.801945,4.500624,6.525939,1.854686,4.268774,5.817605,2.022605,5.237007,5.473866,2.057681,5.247466,3.469477,2.134349,4005702,Rest,Rest,Rest
5.861324,6.534476,1.814089,6.056538,6.520801,1.856374,6.184113,5.867142,2.027186,4.572764,6.748612,1.805656,4.496727,6.515939,1.857371,4.268614,5.817917,2.022209,5.236994,5.476852,2.057112,5.245048,3.472885,2.134499,4005749,Rest,Rest,Rest
5.86064,6.534185,1.814099,6.055863,6.520509,1.856385,6.182845,5.86908,2.026937,4.566646,6.741461,1.809034,4.492188,6.510649,1.859783,4.268812,5.818212,2.021724,5.235155,5.480119,2.056599,5.243745,3.471718,2.134672,4005781,Rest,Rest,Rest
5.780758,6.500044,1.805048,5.975976,6.486369,1.847333,6.182091,5.869293,2.0268,4.445713,6.590853,1.847133,4.40134,6.396914,1.888414,4.268224,5.815097,2.021954,5.235102,5.482211,2.056181,5.245003,3.472506,2.136324,4005812,Rest,Rest,Rest
5.796002,6.510728,1.806424,5.991227,6.497053,1.848711,6.176479,5.873347,2.025131,4.584207,6.735204,1.804976,4.50515,6.505319,1.856695,4.267981,5.815664,2.021551,5.233869,5.486329,2.055653,5.242719,3.475124,2.136369,4005843,Rest,Rest,Rest
5.826042,6.51926,1.811265,6.02126,6.505585,1.85355,6.176672,5.872951,2.025275,4.465469,6.569604,1.845032,4.415626,6.379962,1.88686,4.266096,5.811038,2.022038,5.233604,5.487604,2.055463,5.241679,3.475382,2.136751,4005890,Rest,Rest,Rest
5.85691,6.358926,1.831565,6.052133,6.345252,1.873852,6.176202,5.873237,2.025181,4.551687,6.686423,1.821116,4.480194,6.46763,1.8689,4.265713,5.811253,2.021949,5.233095,5.488374,2.055336,5.241628,3.475362,2.136746,4005906,Rest,Rest,Rest
5.853899,6.542813,1.813794,6.049127,6.529138,1.856082,6.175983,5.872375,2.025078,4.529731,6.73149,1.819173,4.463609,6.500785,1.867497,4.265241,5.808673,2.022168,5.233085,5.4884,2.055309,5.240967,3.473276,2.137038,4005952,Rest,Rest,Rest
5.919788,6.413351,1.837991,6.115023,6.399675,1.88028,6.176469,5.871975,2.025248,4.537877,6.740057,1.815917,4.469786,6.506985,1.865051,4.265515,5.807769,2.022151,5.232852,5.489584,2.05502,5.239015,3.473441,2.137025,4005968,Rest,Rest,Rest
5.757423,6.318058,1.831783,5.952665,6.304382,1.874073,6.176569,5.871251,2.02547,4.541964,6.736137,1.815724,4.47288,6.503888,1.864882,4.265629,5.807142,2.022057,5.232578,5.490111,2.054899,5.238891,3.472123,2.137297,4006015,Rest,Rest,Rest
5.84987,6.541876,1.811371,6.04512,6.528199,1.853663,6.177885,5.871172,2.025706,4.53939,6.774988,1.807599,4.47099,6.532898,1.858812,4.265789,5.806631,2.022149,5.23296,5.490982,2.05462,5.236996,3.471294,2.137106,4006046,Rest,Rest,Rest
5.849096,6.541512,1.81135,6.044355,6.527835,1.853644,6.178048,5.872203,2.02576,4.552756,6.756971,1.807668,4.480981,6.519406,1.858839,4.265658,5.806711,2.02205,5.229417,5.492188,2.054371,5.236699,3.471599,2.137112,4006077,Rest,Rest,Rest
5.69346,6.273867,1.832049,5.888727,6.260189,1.874345,6.179259,5.872307,2.026152,4.557557,6.769547,1.804766,4.484591,6.52884,1.856661,4.265697,5.806717,2.022044,5.230177,5.491352,2.054541,5.235397,3.470187,2.137158,4006109,Rest,Rest,Rest
5.889823,6.389477,1.835989,6.085101,6.375798,1.878286,6.179307,5.872326,2.02617,4.554928,6.792089,1.800602,4.482631,6.545752,1.853533,4.265738,5.806739,2.022023,5.230038,5.491635,2.054513,5.237799,3.471735,2.137566,4006140,Rest,Rest,Rest
5.728953,6.470163,1.798507,5.924221,6.456485,1.840802,6.179278,5.872356,2.026187,4.463125,6.566418,1.845215,4.413716,6.376395,1.886997,4.265488,5.806326,2.022043,5.229609,5.493358,2.054215,5.237504,3.471687,2.137563,4006171,Rest,Rest,Rest
5.822092,6.516396,1.809511,6.017349,6.502718,1.851805,6.179248,5.872898,2.025938,4.454651,6.572706,1.844056,4.408033,6.382083,1.885858,4.268179,5.810215,2.020963,5.229832,5.495856,2.053823,5.235855,3.472374,2.13735,4006202,Rest,Rest,Rest
5.822793,6.51787,1.809302,6.018059,6.504192,1.851598,6.179509,5.872732,2.025974,4.5351,6.747011,1.808533,4.46845,6.513041,1.859124,4.268502,5.811133,2.020594,5.229789,5.49721,2.053717,5.235136,3.472407,2.137249,4006249,Rest,Rest,Rest
5.823508,6.518792,1.809332,6.018783,6.505114,1.85163,6.179449,5.872436,2.025871,4.535713,6.773483,1.80343,4.46876,6.532693,1.855332,4.267899,5.810326,2.020739,5.22989,5.49818,2.053558,5.233066,3.471919,2.136905,4006265,Rest,Rest,Rest
5.827916,6.520508,1.809784,6.023201,6.506829,1.852083,6.178369,5.874241,2.025691,4.535847,6.779096,1.804384,4.468875,6.537111,1.855964,4.267962,5.811158,2.020404,5.229138,5.499153,2.053543,5.232485,3.470559,2.136596,4006312,Rest,Rest,Rest
5.826085,6.519881,1.809634,6.021381,6.506201,1.851936,6.178078,5.874418,2.025632,4.572888,6.798416,1.795189,4.496719,6.551677,1.849061,4.268214,5.811462,2.020376,5.228919,5.499494,2.053532,5.228559,3.47101,2.136016,4006343,Rest,Rest,Rest
5.827657,6.521483,1.809975,6.022964,6.507802,1.852279,6.178467,5.874777,2.025616,4.572643,6.753179,1.805859,4.497165,6.519635,1.856746,4.270731,5.819004,2.019105,5.229065,5.499938,2.053434,5.2216,3.469469,2.134764,4006374,Rest,Rest,Rest
5.829565,6.521121,1.8105,6.024881,6.507439,1.852807,6.178431,5.874413,2.025652,4.569737,6.744012,1.808972,4.495351,6.513057,1.858998,4.272195,5.820192,2.018777,5.228806,5.500063,2.05352,5.221511,3.46996,2.134569,4006421,Rest,Rest,Rest
5.830778,6.52235,1.810494,6.026104,6.508668,1.852802,6.178026,5.874694,2.025643,4.572626,6.740473,1.808841,4.497711,6.510979,1.858818,4.272965,5.822496,2.018451,5.228578,5.500632,2.053505,5.218263,3.469863,2.133952,4006452,Rest,Rest,Rest
5.789696,6.499789,1.808158,5.985031,6.486106,1.850469,6.179649,5.875268,2.025795,4.572362,6.739095,1.808885,4.497766,6.510077,1.85881,4.273974,5.823024,2.018284,5.227257,5.501307,2.053581,5.218051,3.470298,2.133467,4006468,Rest,Rest,Rest
5.777294,6.496185,1.806867,5.972638,6.482501,1.84918,6.179535,5.875455,2.025864,4.576556,6.73557,1.807702,4.500653,6.507743,1.857951,4.272944,5.82426,2.018399,5.226961,5.503251,2.0534,5.217624,3.471888,2.133063,4006499,Rest,Rest,Rest
5.784706,6.500494,1.807211,5.980058,6.486811,1.849526,6.181211,5.875084,2.026326,4.574104,6.730275,1.809967,4.498552,6.50372,1.859744,4.271895,5.824054,2.018775,5.22701,5.503507,2.053393,5.214471,3.473094,2.131746,4006546,Rest,Rest,Rest
5.809789,6.514214,1.810925,6.00515,6.500529,1.853241,6.181935,5.875685,2.026315,4.571733,6.72632,1.811075,4.496746,6.500918,1.860584,4.271784,5.824713,2.018808,5.227031,5.503703,2.053423,5.214338,3.473973,2.131016,4006577,Rest,Rest,Rest
5.720426,6.344455,1.833049,5.915793,6.33077,1.875366,6.180558,5.877685,2.025939,4.570101,6.725305,1.812231,4.495365,6.500451,1.861442,4.271154,5.82589,2.018778,5.228098,5.510066,2.052804,5.209552,3.477684,2.129181,4006640,Rest,Rest,Rest
5.730731,6.45038,1.810407,5.92609,6.436695,1.852723,6.182047,5.873599,2.026841,4.441901,6.616126,1.846358,4.399171,6.418584,1.887033,4.270982,5.825961,2.01876,5.229125,5.509696,2.052802,5.210394,3.477766,2.129155,4006640,Rest,Rest,Rest
5.781988,6.480362,1.812586,5.977339,6.466679,1.8549,6.182776,5.873166,2.026969,4.43987,6.615508,1.846401,4.397676,6.418046,1.887115,4.271093,5.825661,2.018957,5.229429,5.50818,2.052982,5.211203,3.475018,2.128474,4006671,Rest,Rest,Rest
5.800746,6.490556,1.813219,5.996105,6.476871,1.855535,6.182963,5.873065,2.026958,4.557233,6.761705,1.814826,4.485628,6.527723,1.863485,4.270811,5.825777,2.019164,5.229947,5.507677,2.05324,5.213202,3.47618,2.128604,4006702,Rest,Rest,Rest
5.812154,6.497177,1.814217,6.007522,6.483492,1.856535,6.187832,5.87333,2.028096,4.556098,6.750395,1.816109,4.484715,6.518947,1.864533,4.270564,5.824603,2.019507,5.230135,5.507756,2.053256,5.214427,3.476864,2.128343,4006734,Rest,Rest,Rest
5.812826,6.499978,1.81298,6.008204,6.486291,1.8553,6.187963,5.874805,2.028097,4.559245,6.781669,1.804153,4.487119,6.542506,1.855574,4.270739,5.825019,2.019538,5.23009,5.508242,2.053266,5.214648,3.47796,2.127704,4006765,Rest,Rest,Rest
5.813447,6.499912,1.812959,6.008836,6.486225,1.855281,6.187796,5.874629,2.028169,4.562497,6.764357,1.806482,4.489591,6.529501,1.857331,4.270872,5.824935,2.019578,5.230162,5.508137,2.053392,5.21479,3.477105,2.126959,4006812,Rest,Rest,Rest
5.81457,6.500056,1.812973,6.009969,6.486368,1.855298,6.187389,5.874786,2.028154,4.565226,6.753957,1.808657,4.491643,6.521841,1.858971,4.270895,5.825492,2.019617,5.230162,5.508078,2.05348,5.221625,3.478126,2.126715,4006843,Rest,Rest,Rest
5.829659,6.51152,1.814038,6.025069,6.497832,1.856364,6.187859,5.874734,2.028172,4.561833,6.77691,1.805493,4.489158,6.538876,1.85667,4.271133,5.824772,2.019905,5.229777,5.506613,2.05392,5.222689,3.477572,2.126697,4006874,Rest,Rest,Rest
5.829575,6.511154,1.81393,6.024995,6.497465,1.856258,6.186536,5.875954,2.027739,4.557858,6.7763,1.807227,4.486186,6.538468,1.858052,4.271168,5.824971,2.020228,5.229047,5.50787,2.0538,5.223073,3.480193,2.12549,4006906,Rest,Rest,Rest
5.830474,6.511781,1.81418,6.025904,6.498091,1.856511,6.186884,5.877049,2.027658,4.557964,6.775156,1.808045,4.486246,6.537503,1.858694,4.271092,5.824543,2.020342,5.229333,5.50762,2.053952,5.227798,3.480902,2.125754,4006937,Rest,Rest,Rest
5.830952,6.51195,1.814143,6.026392,6.498259,1.856476,6.187018,5.877395,2.027667,4.560998,6.747564,1.810982,4.488553,6.516763,1.860934,4.271217,5.824362,2.020489,5.228975,5.507071,2.054017,5.228331,3.479228,2.125507,4006968,Rest,Rest,Rest
5.803706,6.442847,1.819308,5.999173,6.429154,1.861647,6.187285,5.877371,2.027961,4.560468,6.734215,1.813733,4.488115,6.506709,1.863069,4.271058,5.824189,2.020779,5.228964,5.506818,2.054067,5.22699,3.480013,2.124684,4007109,Rest,Rest,Rest
5.936332,6.560688,1.827065,6.131809,6.546996,1.869406,6.189421,5.877166,2.028601,4.549579,6.752601,1.813083,4.479925,6.520463,1.862585,4.270964,5.824049,2.020792,5.229782,5.506635,2.054119,5.228143,3.481911,2.124568,4007124,Rest,Rest,Rest
5.903401,6.545827,1.822165,6.098888,6.532134,1.864508,6.189775,5.877868,2.02867,4.560594,6.742683,1.811614,4.488272,6.513161,1.861475,4.271308,5.824594,2.020761,5.230191,5.50658,2.054188,5.227384,3.482994,2.123834,4007140,Rest,Rest,Rest
5.899994,6.543719,1.822219,6.095474,6.530025,1.864561,6.18986,5.878891,2.028664,4.446857,6.611592,1.848255,4.402849,6.414701,1.889012,4.270825,5.824029,2.020985,5.229217,5.504119,2.054706,5.228054,3.483007,2.123272,4007171,Rest,Rest,Rest
5.869783,6.518215,1.82051,6.06528,6.504521,1.862855,6.187135,5.880511,2.028617,4.570765,6.749362,1.810693,4.495806,6.518013,1.860926,4.270928,5.823964,2.021327,5.228215,5.504472,2.054696,5.226842,3.483751,2.122047,4007281,Rest,Rest,Rest
5.866335,6.509863,1.821345,6.061841,6.496168,1.863693,6.187679,5.880558,2.028772,4.572252,6.739917,1.811238,4.496851,6.510884,1.861364,4.27065,5.823785,2.021446,5.228683,5.504997,2.054682,5.229884,3.484543,2.122226,4007296,Rest,Rest,Rest
5.859215,6.514815,1.818576,6.054732,6.50112,1.860926,6.187402,5.879118,2.029041,4.568982,6.752545,1.809553,4.494377,6.52038,1.86012,4.270562,5.823881,2.021521,5.228489,5.504031,2.054922,5.230016,3.48473,2.122217,4007312,Rest,Rest,Rest
5.784319,6.435449,1.817355,5.979846,6.421752,1.859707,6.190948,5.880487,2.031515,4.573694,6.749597,1.808951,4.497925,6.518083,1.859734,4.270619,5.823541,2.021785,5.228768,5.504315,2.054904,5.22782,3.484776,2.121301,4007359,Rest,Rest,Rest
5.804686,6.469829,1.816768,6.000222,6.456131,1.859123,6.188445,5.879279,2.031344,4.569606,6.752419,1.809004,4.494905,6.520122,1.859776,4.270802,5.823231,2.021796,5.228381,5.503895,2.05494,5.226645,3.483798,2.120928,4007374,Rest,Rest,Rest
5.816875,6.483855,1.816882,6.012422,6.470157,1.859239,6.186348,5.879966,2.030729,4.569918,6.744941,1.809932,4.495139,6.514667,1.860512,4.2708,5.823843,2.021953,5.226729,5.506691,2.054719,5.225857,3.485136,2.120103,4007406,Rest,Rest,Rest
5.819646,6.480949,1.818364,6.015203,6.46725,1.860722,6.185665,5.879973,2.030583,4.568501,6.747308,1.809821,4.494038,6.516472,1.860571,4.270645,5.823965,2.022524,5.226533,5.506556,2.054754,5.224761,3.485234,2.11988,4007437,Rest,Rest,Rest
5.777992,6.474869,1.811509,5.973558,6.46117,1.853869,6.183989,5.883288,2.030128,4.567305,6.743736,1.810031,4.493588,6.514574,1.860696,4.272438,5.827087,2.022395,5.225161,5.507613,2.05463,5.22648,3.486723,2.120047,4007484,Rest,Rest,Rest
5.796771,6.485241,1.812593,5.992347,6.471542,1.854956,6.184094,5.883386,2.030097,4.570353,6.782421,1.802917,4.495831,6.543322,1.855414,4.272268,5.826027,2.022606,5.225181,5.507473,2.054668,5.22788,3.486309,2.120068,4007499,Rest,Rest,Rest
5.807431,6.490734,1.813482,6.003018,6.477034,1.855847,6.184244,5.883292,2.030082,4.570946,6.766864,1.805044,4.496256,6.531607,1.857027,4.272186,5.825836,2.022678,5.226013,5.506039,2.054868,5.227897,3.485979,2.12,4007546,Rest,Rest,Rest
5.823463,6.499454,1.815166,6.019061,6.485752,1.857534,6.184592,5.883516,2.030046,4.559554,6.756218,1.809164,4.487758,6.523598,1.860184,4.272368,5.825737,2.022945,5.225811,5.506551,2.054915,5.228142,3.485604,2.120029,4007577,Rest,Rest,Rest
5.825352,6.501843,1.815095,6.020959,6.488141,1.857464,6.184446,5.883832,2.030039,4.561669,6.749901,1.810217,4.489081,6.518423,1.861055,4.271317,5.823988,2.023274,5.225555,5.506954,2.054946,5.228041,3.486202,2.119952,4007609,Rest,Rest,Rest
5.785932,6.437152,1.819723,5.981549,6.42345,1.862094,6.184542,5.883777,2.030046,4.561654,6.746449,1.811122,4.489021,6.515669,1.861777,4.271123,5.823328,2.023444,5.225416,5.506185,2.055125,5.228043,3.486469,2.120004,4007640,Rest,Rest,Rest
5.805339,6.465703,1.818799,6.000966,6.451999,1.861173,6.183487,5.884017,2.029864,4.566116,6.753839,1.809386,4.492292,6.521057,1.86051,4.270821,5.822709,2.023587,5.226674,5.505613,2.054936,5.228146,3.486635,2.120061,4007671,Rest,Rest,Rest
5.816029,6.468857,1.820042,6.011666,6.455153,1.862418,6.183496,5.883995,2.029799,4.566349,6.752948,1.809148,4.492464,6.520353,1.860337,4.270809,5.822569,2.023607,5.226517,5.502778,2.055691,5.228205,3.485505,2.119995,4007718,Rest,Rest,Rest
5.835148,6.492558,1.819676,6.030791,6.478854,1.862054,6.183723,5.883609,2.029831,4.635007,6.620053,1.826141,4.544018,6.420647,1.873081,4.271052,5.822428,2.023604,5.226721,5.502095,2.05586,5.225971,3.484657,2.119715,4007749,Rest,Rest,Rest
5.835812,6.492252,1.819634,6.031464,6.478547,1.862013,6.183743,5.883428,2.029778,4.623459,6.659019,1.817275,4.535309,6.449696,1.866474,4.270859,5.821725,2.023774,5.226075,5.50256,2.055939,5.225993,3.484951,2.119704,4007781,Rest,Rest,Rest
5.793846,6.441228,1.818126,5.989567,6.427517,1.86052,6.183875,5.882118,2.029906,4.569898,6.756879,1.807765,4.495074,6.522618,1.859375,4.270604,5.819833,2.023907,5.224824,5.501735,2.056416,5.223147,3.483334,2.119293,4008046,Rest,Rest,Rest
5.816932,6.471137,1.817853,6.012664,6.457426,1.86025,6.18394,5.882156,2.029914,4.564458,6.761496,1.806838,4.491027,6.526131,1.858699,4.270733,5.820036,2.023985,5.22588,5.501036,2.056141,5.223359,3.482986,2.119454,4008062,Rest,Rest,Rest
5.82417,6.486338,1.816429,6.01991,6.472626,1.858827,6.183074,5.883237,2.029723,4.608034,6.719106,1.820775,4.523323,6.494151,1.869292,4.269191,5.819287,2.024547,5.224823,5.499913,2.056351,5.223892,3.483939,2.119671,4008077,Rest,Rest,Rest
5.705905,6.288985,1.835937,5.901654,6.275273,1.878337,6.18491,5.881733,2.030218,4.465724,6.577672,1.848124,4.416429,6.38773,1.889964,4.268543,5.817904,2.025191,5.220768,5.495564,2.057536,5.222199,3.483097,2.119721,4008234,Rest,Rest,Rest
5.84219,6.51892,1.813022,6.037948,6.505207,1.855424,6.184635,5.881167,2.030309,4.591508,6.755086,1.809496,4.510839,6.520866,1.860978,4.268835,5.818206,2.025129,5.220272,5.495529,2.057563,5.22183,3.482696,2.11971,4008234,Rest,Rest,Rest
5.84247,6.519493,1.812906,6.038219,6.505781,1.855306,6.184139,5.879935,2.030633,4.447828,6.592742,1.849919,4.403127,6.399133,1.891292,4.269022,5.818305,2.025117,5.220014,5.495492,2.057521,5.220872,3.481846,2.119374,4008249,Rest,Rest,Rest
5.843184,6.520562,1.812945,6.03894,6.506849,1.855346,6.184053,5.880096,2.030591,4.531311,6.780874,1.822771,4.465718,6.540178,1.870937,4.268938,5.818091,2.025138,5.219873,5.495655,2.05752,5.220583,3.481811,2.11927,4008281,Rest,Rest,Rest
5.878327,6.524429,1.821729,6.074092,6.510716,1.864133,6.184332,5.880214,2.030598,4.544805,6.755954,1.820572,4.475782,6.521295,1.869307,4.268715,5.817317,2.025216,5.219765,5.496036,2.057553,5.22076,3.482115,2.11932,4008312,Rest,Rest,Rest
5.876061,6.52374,1.821716,6.071835,6.510026,1.864122,6.184466,5.880122,2.030654,4.545638,6.762008,1.817883,4.476334,6.525576,1.867322,4.268422,5.816278,2.025343,5.219821,5.496085,2.057558,5.220694,3.482205,2.11934,4008343,Rest,Rest,Rest
5.857356,6.509727,1.821033,6.05314,6.496012,1.86344,6.184184,5.880075,2.030658,4.559956,6.766957,1.811845,4.487042,6.529251,1.862796,4.268301,5.816134,2.025354,5.219807,5.496048,2.05758,5.223541,3.48415,2.120149,4008374,Rest,Rest,Rest
5.859054,6.511441,1.821185,6.054848,6.497726,1.863595,6.185046,5.879644,2.030769,4.553364,6.773331,1.81087,4.482045,6.533679,1.862113,4.268089,5.814723,2.025547,5.219793,5.496111,2.057592,5.222026,3.484719,2.119796,4008406,Rest,Rest,Rest
5.858515,6.511726,1.82111,6.054318,6.498011,1.863521,6.185379,5.879448,2.030795,4.555904,6.776774,1.807928,4.483949,6.536266,1.859907,4.268085,5.814742,2.025548,5.222373,5.495553,2.057348,5.221941,3.484725,2.119787,4008437,Rest,Rest,Rest
5.86529,6.505315,1.824624,6.061104,6.491599,1.867038,6.185485,5.879465,2.030829,4.560961,6.778063,1.806567,4.487755,6.53707,1.858957,4.268137,5.814093,2.025829,5.219816,5.496341,2.057398,5.221627,3.484866,2.119694,4008484,Rest,Rest,Rest
5.859406,6.498324,1.824275,6.055227,6.484607,1.866691,6.187561,5.879582,2.031057,4.608274,6.72191,1.817222,4.523421,6.495215,1.866897,4.268861,5.815132,2.025625,5.219907,5.496619,2.057426,5.223628,3.484368,2.119851,4008515,Rest,Rest,Rest
5.860055,6.497338,1.8245,6.055885,6.483621,1.866918,6.188301,5.880411,2.031053,4.604307,6.729768,1.816899,4.520488,6.501154,1.866665,4.269034,5.815313,2.025667,5.217873,5.497019,2.057405,5.223368,3.484672,2.119456,4008546,Rest,Rest,Rest
5.858453,6.502386,1.822898,6.054293,6.488667,1.865318,6.187428,5.880542,2.030881,4.597884,6.729296,1.816886,4.515579,6.500907,1.86668,4.268663,5.815741,2.025766,5.216087,5.498359,2.057282,5.222888,3.484484,2.119492,4008577,Rest,Rest,Rest
5.808033,6.477263,1.815357,6.003913,6.463542,1.857786,6.179178,5.875469,2.028945,4.453595,6.576807,1.848698,4.406887,6.387141,1.890719,4.266763,5.818145,2.026485,5.216208,5.503976,2.056079,5.218664,3.48315,2.118423,4008843,Rest,Rest,Rest
5.77455,6.471633,1.809127,5.970425,6.457912,1.851554,6.178279,5.87423,2.028704,4.453606,6.577314,1.848658,4.407022,6.387622,1.89068,4.267272,5.818545,2.02645,5.216397,5.502844,2.056045,5.221238,3.480123,2.118652,4008843,Rest,Rest,Rest
5.764921,6.469984,1.806965,5.960807,6.456263,1.849395,6.182159,5.864902,2.030603,4.555669,6.762318,1.801568,4.483642,6.52649,1.855365,4.267559,5.819007,2.026459,5.214911,5.502199,2.055881,5.221069,3.479966,2.118613,4008843,Rest,Rest,Rest
5.759482,6.467869,1.805937,5.955374,6.454147,1.848368,6.178406,5.866086,2.029767,4.567659,6.751772,1.801989,4.492561,6.520282,1.855607,4.267266,5.825813,2.026167,5.213856,5.502313,2.055687,5.222151,3.478603,2.118599,4008874,Rest,Rest,Rest
5.823086,6.494376,1.814211,6.018962,6.480655,1.856638,6.178424,5.866006,2.029751,4.396879,6.630533,1.854946,4.36453,6.42946,1.895356,4.267484,5.826242,2.026294,5.213778,5.502467,2.055643,5.222902,3.476533,2.118617,4008906,Rest,Rest,Rest
5.832506,6.496144,1.815255,6.02837,6.482424,1.857679,6.178041,5.866605,2.029669,4.405739,6.628988,1.854753,4.371194,6.428482,1.895204,4.26756,5.826962,2.026262,5.214006,5.501151,2.055909,5.225003,3.473536,2.118928,4008937,Rest,Rest,Rest
5.801136,6.495801,1.808608,5.997008,6.48208,1.851035,6.177003,5.86833,2.0297,4.567302,6.78346,1.796156,4.491493,6.545078,1.851567,4.264066,5.829933,2.027504,5.209793,5.499212,2.056476,5.224558,3.468363,2.119886,4009109,Rest,Rest,Rest
