rhx,rhy,rhz,rwx,rwy,rwz,rex,rey,rez,lhx,lhy,lhz,lwx,lwy,lwz,lex,ley,lez,sx,sy,sz,hx,hy,hz,timestamp,phase rh,phase lh,phase rhlh
4.659978,4.132904,1.816841,4.806166,4.158949,1.859901,5.598925,3.83143,2.06182,4.672023,4.150426,1.814631,4.565881,4.11104,1.849843,3.66912,3.861156,2.037281,4.663008,4.03984,2.075562,4.618597,1.270925,2.101567,5919060,Rest,Rest,Rest
4.675195,4.123289,1.817824,4.806005,4.160052,1.859946,5.600039,3.842923,2.062364,4.680851,4.151214,1.816857,4.576584,4.112078,1.849593,3.677257,3.873113,2.037117,4.664443,4.039646,2.077579,4.618846,1.269129,2.102811,5919106,Rest,Rest,Rest
4.697588,4.11824,1.819362,4.842081,4.130159,1.869025,5.591601,3.778653,2.076228,4.68768,4.152139,1.818729,4.592847,4.114124,1.848807,3.690028,3.894734,2.036634,4.667734,4.040798,2.080102,4.615906,1.265745,2.106307,5919138,Rest,Rest,Rest
4.705027,4.118108,1.820197,4.874574,4.139198,1.880784,5.615511,3.856948,2.093777,4.694322,4.153965,1.820644,4.610229,4.119758,1.847268,3.707594,3.926247,2.03637,4.670319,4.043308,2.081906,4.621088,1.264973,2.109425,5919169,Rest,Rest,Rest
4.710838,4.120511,1.821081,4.854829,4.150945,1.871085,5.619565,3.876186,2.080885,4.700579,4.153621,1.82206,4.607949,4.122526,1.84874,3.708067,3.922513,2.038131,4.672152,4.043346,2.083555,4.623907,1.26627,2.111851,5919200,Rest,Rest,Rest
4.71806,4.12291,1.823205,4.861461,4.132586,1.87364,5.588664,3.801031,2.085629,4.708565,4.157914,1.82475,4.601976,4.128585,1.853704,3.700495,3.915728,2.04216,4.67385,4.044664,2.084929,4.628899,1.265782,2.113627,5919231,Rest,Rest,Rest
4.723753,4.124873,1.82521,4.865654,4.125945,1.875648,5.590429,3.782421,2.087176,4.712134,4.158695,1.826731,4.608728,4.13096,1.854195,3.705709,3.924251,2.042626,4.674351,4.043522,2.086713,4.638404,1.267872,2.115546,5919263,Rest,Rest,Rest
4.727455,4.125275,1.826152,4.852918,4.141566,1.870744,5.605362,3.830791,2.080299,4.715258,4.15781,1.827869,4.60131,4.12789,1.856525,3.699364,3.917086,2.044989,4.675904,4.04464,2.087911,4.639967,1.26886,2.115846,5919294,Rest,Rest,Rest
4.725332,4.13127,1.827881,4.862555,4.13116,1.874543,5.597517,3.798187,2.085291,4.718158,4.15799,1.829125,4.608212,4.128102,1.856303,3.705659,3.918856,2.044716,4.676501,4.04526,2.089206,4.642532,1.26781,2.116468,5919341,Rest,Rest,Rest
4.726319,4.127736,1.828567,4.868641,4.128612,1.87587,5.596195,3.786016,2.087054,4.719631,4.157758,1.829948,4.597719,4.123626,1.859356,3.700141,3.901549,2.048156,4.677435,4.04621,2.090542,4.648747,1.271015,2.117372,5919372,Rest,Rest,Rest
4.724567,4.134347,1.829864,4.870496,4.146451,1.877756,5.595005,3.782489,2.08785,4.720209,4.158536,1.830776,4.601789,4.12737,1.859928,3.703169,3.900325,2.048252,4.677808,4.045371,2.091369,4.651973,1.266657,2.11854,5919403,Rest,Rest,Rest
4.726486,4.142153,1.831595,4.865441,4.151822,1.874153,5.605423,3.81785,2.08407,4.720479,4.15777,1.831256,4.590787,4.124814,1.862633,3.697513,3.889226,2.0516,4.680717,4.043717,2.092641,4.652613,1.263369,2.118977,5919435,Rest,Rest,Rest
4.72586,4.148199,1.832767,4.918864,4.03895,1.864566,5.596506,3.783016,2.087744,4.721165,4.158632,1.831663,4.604552,4.131081,1.8608,3.712269,3.895757,2.049978,4.684951,4.043804,2.093918,4.653318,1.261919,2.119309,5919466,Rest,Rest,Rest
4.714522,4.172907,1.8358,4.92689,4.043287,1.865092,5.595733,3.778635,2.088962,4.720444,4.160026,1.832739,4.599192,4.132409,1.86214,3.708632,3.892181,2.051395,4.687519,4.043529,2.094596,4.653674,1.260672,2.119347,5919497,Rest,Rest,Rest
4.716776,4.17222,1.836112,4.905503,4.100944,1.87331,5.595388,3.769865,2.090576,4.720397,4.16056,1.833165,4.600389,4.135667,1.862924,3.708738,3.893112,2.051821,4.688694,4.042265,2.095196,4.657178,1.260108,2.11967,5919528,Rest,Rest,Rest
4.727703,4.166841,1.836575,4.901253,4.115467,1.875405,5.594764,3.767317,2.091023,4.720582,4.160725,1.833544,4.595179,4.133747,1.86485,3.704415,3.886067,2.053631,4.690999,4.041778,2.095829,4.662434,1.261846,2.120013,5919560,Rest,Rest,Rest
4.727594,4.169403,1.836693,4.877484,4.148352,1.870242,5.607152,3.818345,2.081932,4.720606,4.160918,1.833653,4.564814,4.117811,1.872044,3.681387,3.827874,2.059703,4.692976,4.040903,2.096368,4.668701,1.264391,2.119969,5919606,Rest,Rest,Rest
4.72692,4.169492,1.836712,4.886074,4.140372,1.87422,5.60374,3.790426,2.086293,4.720633,4.160944,1.833679,4.640576,4.148257,1.858026,3.748517,3.903663,2.046705,4.694039,4.041203,2.096667,4.679498,1.267884,2.119758,5919638,Rest,Rest,Rest
4.73677,4.151034,1.836476,4.883249,4.138536,1.874887,5.602924,3.788671,2.08667,4.720729,4.160901,1.833953,4.621708,4.142894,1.862096,3.732981,3.889026,2.05092,4.695543,4.040518,2.097052,4.683085,1.26894,2.119953,5919669,Rest,Rest,Rest
4.731465,4.155903,1.83609,4.886859,4.138165,1.876042,5.603178,3.781196,2.087799,4.720757,4.161247,1.83401,4.623585,4.143783,1.861984,3.734144,3.890042,2.050665,4.698128,4.040003,2.097487,4.687905,1.271989,2.120046,5919700,Rest,Rest,Rest
4.720214,4.168489,1.836036,4.850194,4.161987,1.86544,5.599704,3.827667,2.073836,4.721657,4.159323,1.834063,4.626989,4.142927,1.86207,3.736155,3.888919,2.050453,4.699063,4.038853,2.097703,4.692614,1.272106,2.120086,5919731,Rest,Rest,Rest
4.707131,4.176216,1.835926,4.861127,4.156803,1.869982,5.602872,3.805692,2.078373,4.721826,4.157559,1.834138,4.578741,4.119681,1.872248,3.697767,3.823296,2.059947,4.70001,4.038424,2.097835,4.696527,1.273555,2.120047,5919763,Rest,Rest,Rest
4.709539,4.168166,1.834888,4.869143,4.152591,1.872836,5.604614,3.791672,2.081448,4.721285,4.156672,1.834178,4.571829,4.115453,1.873557,3.69138,3.812426,2.060888,4.700835,4.038197,2.097904,4.698528,1.273931,2.120065,5919794,Rest,Rest,Rest
4.710244,4.163445,1.834041,4.878761,4.151632,1.875911,5.610885,3.777966,2.084056,4.721147,4.155458,1.834131,4.601852,4.131846,1.865731,3.686397,3.855816,2.047515,4.701268,4.037876,2.097923,4.700141,1.275168,2.119813,5919841,Rest,Rest,Rest
4.70772,4.166314,1.833777,4.877398,4.154373,1.876046,5.608286,3.77554,2.083964,4.719898,4.154632,1.834014,4.572473,4.118797,1.871591,3.676721,3.826909,2.05651,4.702284,4.037785,2.097975,4.70159,1.275303,2.119838,5919872,Rest,Rest,Rest
4.702191,4.171551,1.833302,4.848722,4.165382,1.866046,5.60614,3.84503,2.074101,4.719865,4.154024,1.833953,4.553277,4.102859,1.876623,3.670474,3.794343,2.063052,4.702833,4.037644,2.097976,4.702688,1.276452,2.119712,5919903,Rest,Rest,Rest
4.697601,4.174509,1.833411,4.889482,4.231997,1.872877,5.607808,3.806152,2.078739,4.718934,4.153164,1.833744,4.550382,4.102053,1.87728,3.670129,3.792173,2.064117,4.703258,4.037951,2.097985,4.70372,1.278006,2.119495,5919935,Rest,Rest,Rest
4.694874,4.176339,1.833098,4.900018,4.178852,1.879759,5.623689,3.769555,2.086237,4.717323,4.152456,1.833374,4.548104,4.101317,1.877479,3.67063,3.790086,2.06476,4.703532,4.037857,2.097982,4.703897,1.278577,2.119408,5919966,Rest,Rest,Rest
4.686852,4.184484,1.833147,4.901918,4.170156,1.881596,5.621976,3.751865,2.087827,4.716945,4.152223,1.833353,4.595794,4.12438,1.866467,3.694222,3.832009,2.050058,4.704188,4.037551,2.097944,4.704207,1.2785,2.119213,5919997,Rest,Rest,Rest
4.691503,4.169334,1.83077,4.901698,4.167803,1.882164,5.62171,3.746578,2.088126,4.715989,4.152363,1.833031,4.583532,4.118041,1.869676,3.694265,3.816561,2.055194,4.704782,4.037375,2.097891,4.70459,1.278898,2.119124,5920028,Rest,Rest,Rest
4.68497,4.176456,1.830838,4.921529,4.142211,1.878587,5.623917,3.740673,2.088779,4.714569,4.152105,1.832747,4.57713,4.115829,1.871106,3.689744,3.815969,2.057103,4.705948,4.036888,2.097779,4.704802,1.279622,2.1189,5920075,Rest,Rest,Rest
4.682458,4.177927,1.830842,4.925211,4.132498,1.877818,5.624597,3.736869,2.0889,4.714067,4.152245,1.832527,4.618971,4.133825,1.863283,3.730776,3.861231,2.050902,4.706404,4.036925,2.097773,4.706385,1.281546,2.118246,5920106,Rest,Rest,Rest
4.682576,4.179284,1.830785,4.910141,4.139726,1.882478,5.626281,3.730941,2.090033,4.713743,4.151928,1.832193,4.614621,4.129117,1.864185,3.729792,3.85111,2.052127,4.70706,4.036755,2.09776,4.706168,1.281472,2.118215,5920138,Rest,Rest,Rest
4.682553,4.17937,1.830778,4.909527,4.138556,1.882932,5.625562,3.726727,2.090222,4.713747,4.151937,1.832192,4.593353,4.119371,1.86886,3.716338,3.831256,2.057701,4.707354,4.037078,2.097718,4.706674,1.283779,2.117526,5920169,Rest,Rest,Rest
4.682447,4.180707,1.830754,4.909677,4.137971,1.883038,5.625695,3.725977,2.090298,4.713742,4.152392,1.832152,4.620389,4.127057,1.864032,3.73687,3.860054,2.052883,4.708061,4.037416,2.09766,4.707846,1.285101,2.117154,5920200,Rest,Rest,Rest
4.680322,4.179726,1.830827,4.910231,4.137439,1.882731,5.624289,3.724442,2.090175,4.713387,4.152599,1.832089,4.605415,4.119581,1.867056,3.728883,3.837964,2.056373,4.707999,4.037964,2.09757,4.707902,1.286092,2.116911,5920231,Rest,Rest,Rest
4.681788,4.180763,1.830931,4.863053,4.175844,1.867967,5.620089,3.819983,2.073398,4.713312,4.152658,1.832091,4.59254,4.111984,1.869662,3.716104,3.826757,2.058755,4.708076,4.038171,2.097525,4.70921,1.288781,2.116325,5920263,Rest,Rest,Rest
4.682516,4.185237,1.83105,4.899879,4.14695,1.879243,5.632434,3.751161,2.085346,4.713164,4.152654,1.832094,4.516428,4.110406,1.873898,3.787505,3.953873,2.042723,4.708484,4.03818,2.09749,4.709634,1.28919,2.11596,5920294,Rest,Rest,Rest
4.674985,4.186853,1.83228,4.903111,4.142804,1.880346,5.629725,3.743505,2.087042,4.713205,4.153503,1.832256,4.588077,4.110433,1.871555,3.707729,3.840564,2.060816,4.709145,4.038059,2.097544,4.709632,1.289794,2.115691,5920325,Rest,Rest,Rest
4.675285,4.186867,1.832287,4.906085,4.140249,1.881317,5.630066,3.737773,2.088123,4.713293,4.153487,1.832298,4.580295,4.105621,1.873409,3.705814,3.823339,2.063039,4.709204,4.037922,2.09756,4.710216,1.290289,2.115127,5920372,Rest,Rest,Rest
4.678853,4.190442,1.832295,4.909159,4.137601,1.882368,5.629891,3.732557,2.089424,4.713362,4.153945,1.83232,4.582512,4.106457,1.873041,3.707024,3.827853,2.062681,4.709578,4.03789,2.097574,4.710854,1.290345,2.114882,5920403,Rest,Rest,Rest
4.681875,4.191965,1.832346,4.907979,4.137333,1.882196,5.628253,3.733224,2.089378,4.71335,4.153969,1.832331,4.578912,4.103974,1.873744,3.704121,3.8213,2.063239,4.709545,4.037882,2.09762,4.710358,1.290295,2.114805,5920435,Rest,Rest,Rest
4.681741,4.192686,1.832315,4.905448,4.138504,1.881626,5.623678,3.735033,2.089144,4.713223,4.154071,1.832311,4.582729,4.106092,1.872882,3.705663,3.828538,2.062227,4.709578,4.03777,2.097625,4.710367,1.291602,2.114242,5920466,Rest,Rest,Rest
4.682958,4.19281,1.832426,4.856335,4.180348,1.866878,5.616252,3.841904,2.073004,4.713184,4.154074,1.83231,4.585614,4.107259,1.872334,3.708229,3.833246,2.061833,4.709702,4.037867,2.097661,4.710453,1.291544,2.114259,5920497,Rest,Rest,Rest
4.683316,4.192396,1.832534,4.879472,4.161932,1.874151,5.617527,3.793968,2.081505,4.713116,4.154511,1.832359,4.611638,4.118363,1.866689,3.724572,3.859038,2.055123,4.709874,4.037863,2.09771,4.710319,1.291464,2.114285,5920528,Rest,Rest,Rest
4.68622,4.188948,1.833102,4.863084,4.175215,1.86875,5.625688,3.839163,2.074607,4.712426,4.155931,1.832575,4.590528,4.107558,1.871356,3.713529,3.826475,2.06047,4.709816,4.037363,2.097849,4.709315,1.292099,2.114335,5920560,Rest,Rest,Rest
4.686305,4.188704,1.833135,4.870948,4.163064,1.872765,5.617034,3.802118,2.079398,4.712245,4.155704,1.832673,4.58909,4.108019,1.871542,3.710696,3.829201,2.06051,4.709614,4.037383,2.097941,4.709538,1.293205,2.114201,5920606,Rest,Rest,Rest
4.689104,4.170636,1.832647,4.83404,4.194969,1.870924,5.619144,3.848154,2.07232,4.711772,4.155929,1.832767,4.587721,4.108634,1.871722,3.707839,3.832281,2.060546,4.709613,4.037382,2.098049,4.709386,1.293063,2.114281,5920638,Rest,Rest,Rest
4.609084,4.245349,1.807059,4.859963,4.137273,1.871818,5.612602,3.813044,2.080037,4.712022,4.155586,1.833024,4.479589,4.096091,1.882081,3.751518,3.909729,2.049691,4.709606,4.037338,2.098217,4.709292,1.293452,2.114341,5920669,Rest,Rest,Rest
4.728303,4.074103,1.827024,4.836875,4.151718,1.880277,5.608898,3.793835,2.083013,4.711634,4.155446,1.83304,4.642085,4.137841,1.860712,3.749891,3.908187,2.049746,4.709806,4.037236,2.098328,4.70876,1.293478,2.114514,5920700,Rest,Rest,Rest
4.720079,4.083028,1.827814,4.8405,4.153687,1.884542,5.616061,3.783351,2.085726,4.710435,4.154921,1.833126,4.622577,4.132159,1.864516,3.733104,3.891991,2.053535,4.709339,4.037724,2.098482,4.70843,1.293034,2.11481,5920731,Rest,Rest,Rest
4.716849,4.085857,1.827925,4.837493,4.161427,1.88638,5.611806,3.775223,2.086479,4.710266,4.155049,1.833155,4.619078,4.130815,1.865652,3.729487,3.885385,2.054347,4.708816,4.038802,2.098608,4.708057,1.292751,2.114913,5920763,Rest,Rest,Rest
4.71501,4.092784,1.827924,4.837338,4.162113,1.88627,5.610133,3.774602,2.086505,4.710202,4.155142,1.833302,4.610788,4.128879,1.867281,3.722581,3.877666,2.05592,4.707179,4.037696,2.099046,4.707233,1.292091,2.11532,5920810,Rest,Rest,Rest
4.711854,4.09686,1.82836,4.841107,4.159371,1.885613,5.610127,3.774153,2.08665,4.70955,4.155691,1.833677,4.586244,4.11909,1.872214,3.702433,3.850221,2.060681,4.705135,4.038483,2.099343,4.706759,1.291611,2.115511,5920841,Rest,Rest,Rest
4.711262,4.100699,1.828878,4.773968,4.209027,1.884594,5.606771,3.833126,2.075169,4.709276,4.155725,1.833828,4.569762,4.115303,1.875491,3.689993,3.828796,2.063646,4.704381,4.038826,2.099517,4.707098,1.291238,2.11579,5920872,Rest,Rest,Rest
4.710952,4.103067,1.829243,4.772919,4.21154,1.886363,5.604857,3.834038,2.076957,4.709306,4.155862,1.833927,4.562958,4.111561,1.877071,3.686498,3.817428,2.065378,4.703839,4.039001,2.099661,4.706823,1.29109,2.115848,5920903,Rest,Rest,Rest
4.709434,4.102847,1.829479,4.792844,4.202676,1.888743,5.599041,3.799602,2.08182,4.709195,4.155927,1.834095,4.562899,4.112169,1.877035,3.68671,3.816606,2.065285,4.702433,4.038537,2.099952,4.706442,1.290689,2.116049,5920935,Rest,Rest,Rest
4.70896,4.103768,1.8295,4.800454,4.196225,1.892208,5.594573,3.777941,2.086028,4.708786,4.155746,1.834118,4.551375,4.109321,1.88015,3.676262,3.803055,2.067858,4.702028,4.039016,2.100167,4.704288,1.289688,2.116194,5920966,Rest,Rest,Rest
4.710567,4.105151,1.829793,4.835539,4.175195,1.885103,5.594975,3.776272,2.086494,4.708697,4.156015,1.834256,4.548205,4.108099,1.880972,3.672828,3.798641,2.06838,4.701264,4.039739,2.100394,4.704142,1.289796,2.116228,5920997,Rest,Rest,Rest
4.7119,4.109806,1.830304,4.844316,4.167439,1.884591,5.59376,3.771766,2.087838,4.707608,4.156455,1.834427,4.547374,4.108137,1.880846,3.671231,3.800417,2.068202,4.702675,4.039477,2.100905,4.699888,1.286473,2.116507,5921028,Rest,Rest,Rest
4.711988,4.110069,1.830432,4.833591,4.15067,1.881181,5.588159,3.787574,2.0862,4.708283,4.157099,1.834682,4.542141,4.106498,1.882048,3.665301,3.796615,2.06909,4.702153,4.039504,2.101062,4.69919,1.285372,2.116625,5921060,Rest,Rest,Rest
4.709093,4.126629,1.831431,4.83961,4.151259,1.884728,5.58724,3.768923,2.089317,4.707893,4.157384,1.834754,4.541693,4.106253,1.881966,3.665214,3.796603,2.069077,4.70157,4.039674,2.101342,4.697573,1.28412,2.116755,5921106,Rest,Rest,Rest
4.709231,4.132891,1.832006,4.843596,4.148779,1.885675,5.585373,3.765417,2.091074,4.709819,4.158281,1.835087,4.539479,4.103731,1.882369,3.663261,3.793103,2.06944,4.700176,4.03983,2.101615,4.693829,1.281508,2.116445,5921138,Rest,Rest,Rest
4.703073,4.144354,1.833423,4.803748,4.169025,1.894181,5.585424,3.764215,2.091263,4.71004,4.158691,1.835176,4.540492,4.104065,1.882184,3.662755,3.793838,2.068953,4.700483,4.040439,2.101855,4.688584,1.277002,2.116868,5921169,Rest,Rest,Rest
4.699066,4.148986,1.83443,4.807791,4.204933,1.885528,5.597734,3.837473,2.084323,4.70984,4.158517,1.835437,4.537526,4.104927,1.881505,3.662308,3.794753,2.068777,4.698947,4.041536,2.101994,4.686,1.276112,2.116877,5921200,Rest,Rest,Rest
4.697433,4.154037,1.834785,4.821465,4.190017,1.889395,5.591707,3.800294,2.08967,4.710042,4.158605,1.835486,4.54006,4.102375,1.881832,3.661485,3.795206,2.068621,4.698171,4.041516,2.102125,4.684966,1.275796,2.116745,5921231,Rest,Rest,Rest
4.705031,4.145741,1.835016,4.818216,4.212777,1.885758,5.60487,3.841326,2.084771,4.709357,4.159423,1.835394,4.549627,4.107217,1.879556,3.666329,3.811628,2.066181,4.697236,4.041558,2.102215,4.683648,1.275152,2.11652,5921263,Rest,Rest,Rest
4.704183,4.150362,1.835155,4.830723,4.177028,1.874704,5.602124,3.856219,2.079964,4.709328,4.159509,1.835389,4.549878,4.106118,1.879504,3.664184,3.812826,2.06579,4.696221,4.041194,2.102475,4.680504,1.274152,2.116098,5921310,Rest,Rest,Rest
4.703768,4.150491,1.835197,4.839247,4.164945,1.877832,5.588366,3.819504,2.0849,4.710044,4.160469,1.835514,4.550865,4.10416,1.879429,3.663331,3.81133,2.065355,4.693666,4.040832,2.102615,4.677571,1.273403,2.116115,5921341,Rest,Rest,Rest
4.703865,4.157866,1.835238,4.843003,4.159687,1.879601,5.585883,3.802502,2.086782,4.710298,4.160444,1.835498,4.640941,4.144559,1.861333,3.726056,3.933139,2.046301,4.692807,4.040932,2.10261,4.67207,1.272289,2.115545,5921372,Rest,Rest,Rest
4.707003,4.152864,1.834764,4.843281,4.182296,1.881441,5.585441,3.800975,2.086879,4.71,4.162623,1.835138,4.61428,4.137865,1.865846,3.701368,3.908155,2.050291,4.691662,4.042127,2.102475,4.670435,1.272197,2.115069,5921403,Rest,Rest,Rest
4.709953,4.146333,1.834396,4.853238,4.169517,1.879685,5.583029,3.794744,2.087526,4.709893,4.162958,1.83486,4.613767,4.140756,1.8652,3.701579,3.914277,2.049972,4.690442,4.041924,2.102312,4.668732,1.272,2.114291,5921435,Rest,Rest,Rest
4.715034,4.142103,1.833556,4.853217,4.171398,1.880528,5.580785,3.788335,2.088054,4.709957,4.163924,1.834401,4.451666,4.101527,1.885869,3.701504,3.920304,2.049307,4.688662,4.04195,2.102025,4.664367,1.272915,2.112734,5921466,Rest,Rest,Rest
4.715214,4.139791,1.833001,4.82959,4.191424,1.871351,5.586423,3.839675,2.07676,4.710071,4.16387,1.834174,4.607399,4.136942,1.86566,3.695246,3.910507,2.050447,4.688358,4.041863,2.101869,4.662138,1.278351,2.110456,5921497,Rest,Rest,Rest
4.711846,4.146453,1.832527,4.846166,4.173983,1.877603,5.582062,3.792154,2.083963,4.709814,4.163745,1.83408,4.588739,4.129152,1.868839,3.677746,3.883001,2.052773,4.686783,4.041508,2.101606,4.66038,1.280763,2.108718,5921528,Rest,Rest,Rest
4.70086,4.155974,1.832061,4.807386,4.195376,1.867719,5.570019,3.837121,2.071716,4.708426,4.164127,1.833731,4.588822,4.129465,1.868634,3.676795,3.887873,2.052612,4.685253,4.041557,2.101341,4.657857,1.285722,2.106573,5921560,Rest,Rest,Rest
4.700766,4.157436,1.831586,4.809566,4.171551,1.877326,5.565527,3.784876,2.080152,4.707278,4.164925,1.83348,4.585333,4.128951,1.8679,3.675857,3.887661,2.052433,4.682616,4.043092,2.100754,4.6566,1.291272,2.104869,5921606,Rest,Rest,Rest
4.700183,4.158844,1.831356,4.808161,4.170109,1.878767,5.563206,3.776914,2.081193,4.704811,4.165763,1.832954,4.578734,4.131453,1.866672,3.675708,3.887484,2.052411,4.680677,4.042686,2.100233,4.658493,1.294044,2.104045,5921638,Rest,Rest,Rest
4.697546,4.160297,1.83045,4.811156,4.167953,1.878601,5.561984,3.773615,2.081596,4.702887,4.166506,1.832338,4.571387,4.132484,1.866501,3.671802,3.885269,2.052767,4.675891,4.044677,2.099054,4.660176,1.296859,2.103487,5921669,Rest,Rest,Rest
4.68398,4.165655,1.829755,4.805583,4.178915,1.880685,5.562791,3.773744,2.081728,4.699049,4.166823,1.831312,4.571025,4.131703,1.866414,3.671112,3.885,2.052632,4.674795,4.044096,2.098656,4.659254,1.296495,2.10345,5921700,Rest,Rest,Rest
4.673374,4.171017,1.829585,4.767894,4.209115,1.86851,5.563944,3.842518,2.066263,4.696878,4.167238,1.830886,4.58296,4.137862,1.863838,3.679164,3.905095,2.050025,4.672399,4.044373,2.097995,4.658708,1.293866,2.103433,5921731,Rest,Rest,Rest
4.687216,4.160422,1.827499,4.804737,4.189188,1.871408,5.563728,3.802321,2.073712,4.696044,4.167638,1.830607,4.574875,4.138686,1.864112,3.674321,3.897293,2.050502,4.669897,4.042388,2.097371,4.657549,1.29038,2.103663,5921763,Rest,Rest,Rest
4.688358,4.147319,1.82665,4.810062,4.167833,1.8745,5.567279,3.783904,2.077327,4.694711,4.168201,1.829801,4.575229,4.13834,1.862828,3.676344,3.90297,2.049896,4.667305,4.040296,2.0967,4.652885,1.2823,2.103626,5921810,Rest,Rest,Rest
4.672035,4.156849,1.826657,4.822171,4.158834,1.872752,5.5667,3.779379,2.077939,4.693407,4.16783,1.829161,4.559051,4.129878,1.865792,3.659928,3.879901,2.051982,4.66478,4.038795,2.096212,4.652209,1.280794,2.103677,5921841,Rest,Rest,Rest
4.668982,4.159238,1.826511,4.82246,4.153318,1.872612,5.567644,3.778818,2.07808,4.692678,4.166898,1.82857,4.554887,4.122994,1.867402,3.653221,3.868778,2.052803,4.66359,4.036653,2.095774,4.647133,1.276836,2.103643,5921872,Preparation,Rest,Rest
4.667465,4.16175,1.826228,4.785435,4.169101,1.862008,5.560729,3.83004,2.065323,4.694081,4.167922,1.82726,4.54021,4.120808,1.869467,3.638868,3.851368,2.054004,4.659701,4.035728,2.095031,4.643542,1.276732,2.103117,5921903,Preparation,Rest,Preparation
4.684988,4.131451,1.818834,4.827104,4.129812,1.864795,5.563568,3.790281,2.074172,4.69294,4.163854,1.823314,4.535172,4.113061,1.86826,3.637542,3.848372,2.053865,4.659307,4.033727,2.094607,4.63624,1.274968,2.102543,5921935,Preparation,Preparation,Preparation
4.683915,4.130169,1.814912,4.81367,4.109794,1.868889,5.568948,3.781608,2.076152,4.692846,4.161655,1.821483,4.525938,4.112907,1.867202,3.634391,3.844005,2.053804,4.66006,4.025729,2.094106,4.63084,1.270815,2.101555,5921966,Preparation,Preparation,Preparation
4.601003,4.115052,1.812607,4.914356,4.104874,1.875664,5.61714,3.795122,2.077469,4.69234,4.155145,1.821262,4.518385,4.096565,1.864446,3.631983,3.839579,2.052824,4.659512,4.022001,2.09382,4.623564,1.267951,2.100823,5921997,Preparation,Preparation,Preparation
4.496264,4.084402,1.814015,4.876217,4.025896,1.832038,5.54509,3.858068,2.059241,4.669156,4.160569,1.817293,4.483469,4.011868,1.851992,3.631068,3.830338,2.050647,4.655747,4.016224,2.093101,4.616326,1.265695,2.100009,5922028,Preparation,Preparation,Preparation
4.41733,4.072459,1.789812,4.880544,4.028443,1.828995,5.533285,3.868871,2.057398,4.848354,3.934696,1.819302,4.266424,3.955449,1.824166,3.631258,3.827489,2.047316,4.653657,4.015633,2.092672,4.611612,1.266791,2.09945,5922075,Preparation,Preparation,Preparation
4.331132,3.980742,1.785594,4.902659,3.946226,1.827814,5.533843,3.869223,2.057212,4.670165,3.94398,1.814887,4.245325,3.970212,1.806513,3.642818,3.851358,2.026764,4.652395,4.015092,2.092486,4.607084,1.269477,2.098725,5922106,Preparation,Preparation,Preparation
4.237624,4.115682,1.743531,4.887556,3.591334,1.840222,5.538895,3.866858,2.056859,4.243536,4.019907,1.751351,4.10431,3.981679,1.807605,3.63103,3.851729,2.0128,4.651882,4.012075,2.092139,4.605868,1.269975,2.098335,5922138,Stroke,Preparation,Stroke
4.683054,2.973806,1.794258,4.911538,3.173797,1.853251,5.596992,3.773771,2.044201,4.178923,4.014978,1.768502,4.141748,4.00469,1.781427,3.610838,3.857751,1.979983,4.650068,4.011177,2.091497,4.605275,1.270809,2.098254,5922169,Stroke,Preparation,Stroke
5.012916,2.972939,1.849588,4.918695,3.053149,1.85618,5.593154,3.729273,2.037571,4.157053,4.009686,1.770903,4.012524,3.931605,1.81903,3.479257,3.643507,2.01057,4.649818,4.011234,2.091076,4.604392,1.268958,2.098464,5922200,Stroke,Preparation,Stroke
5.145481,2.652149,1.836697,5.049548,2.700605,1.865963,5.607624,3.611231,2.017327,4.147871,4.014575,1.775069,4.106441,3.955441,1.790106,3.466373,3.643871,2.010107,4.650833,4.011232,2.090158,4.580575,1.246656,2.099988,5922231,Stroke,Preparation,Stroke
5.10417,2.344732,1.792673,5.233177,2.654593,1.844247,5.620198,3.584177,2.012938,4.128698,3.977728,1.794701,4.066247,3.889017,1.810418,3.448592,3.600332,2.007319,4.649993,4.006073,2.089587,4.561345,1.243982,2.099653,5922263,Stroke,Preparation,Stroke
5.39892,2.484244,1.802294,5.484595,2.744303,1.841363,5.624762,3.563582,2.011052,4.099537,3.788043,1.834999,4.074091,3.757312,1.833112,3.45092,3.594997,1.989585,4.646747,4.010703,2.088904,4.560678,1.2438,2.099524,5922310,Stroke,Stroke,Stroke
5.601372,2.655753,1.800125,5.612877,2.790049,1.8269,5.677985,3.549996,1.992386,4.094992,3.431618,1.847641,4.139402,3.500365,1.850965,3.431776,3.58063,1.989179,4.642715,4.019979,2.088584,4.558783,1.246468,2.099389,5922341,Stroke,Stroke,Stroke
5.642247,2.676352,1.792669,5.654367,2.856778,1.823704,5.705579,3.558926,1.985965,3.852892,3.067244,1.865082,4.15008,3.139168,1.865007,3.391491,3.567683,1.98987,4.642773,4.02922,2.088733,4.552434,1.251577,2.099129,5922372,Stroke,Stroke,Stroke
5.74166,2.793257,1.757478,5.73347,2.932752,1.798939,5.730085,3.562123,1.978717,3.845496,2.881392,1.876011,4.19225,3.045866,1.872366,3.353255,3.57855,1.985742,4.613678,4.077125,2.086723,4.549078,1.255043,2.09868,5922403,Stroke,Stroke,Stroke
